,values
GO:0052838,0.0
GO:0090318,0.0
GO:0120302,0.0
GO:1905177,0.0
GO:0048088,0.0
GO:0007439,0.0
GO:0031916,0.0
GO:0016056,0.0
GO:0052701,0.0
GO:1901938,0.0
GO:0070808,0.0
GO:0061366,0.0
GO:0048509,0.0
GO:0048467,0.0
GO:1990735,0.0
GO:0046449,0.0
GO:0008055,0.0
GO:0046396,0.0
GO:0032053,0.0
GO:0031670,0.0
GO:1901847,0.0
GO:0099136,0.0
GO:0009832,0.0
GO:1901441,0.0
GO:1903184,0.0
GO:0042425,0.0
GO:0000711,0.0
GO:0051655,0.0
GO:0019751,0.0
GO:0031168,0.0
GO:0048070,0.0
GO:0044511,0.0
GO:0070805,0.0
GO:0014017,0.0
GO:0014887,0.0
GO:0010034,0.0
GO:0097280,0.0
GO:0009110,0.0
GO:1904404,0.0
GO:0010446,0.0
GO:1900635,0.0
GO:0009956,0.0
GO:1905395,0.0
GO:1901568,0.0
GO:0072714,0.0
GO:0072116,0.0
GO:0046453,0.0
GO:0044498,0.0
GO:0018981,0.0
GO:0007211,0.0
GO:0046152,0.0
GO:0009691,0.0
GO:0031033,0.0
GO:1904641,0.0
GO:0039612,0.0
GO:0072030,0.0
GO:0034305,0.0
GO:1904059,0.0
GO:1904481,0.0
GO:0007317,0.0
GO:0048626,0.0
GO:2001298,0.0
GO:0060142,0.0
GO:0048563,0.0
GO:0015939,0.0
GO:0009873,0.0
GO:0035459,0.0
GO:0099098,0.0
GO:0046448,0.0
GO:1904653,0.0
GO:1900556,0.0
GO:0036415,0.0
GO:1905144,0.0
GO:0008345,0.0
GO:0018965,0.0
GO:0009454,0.0
GO:0051597,0.0
GO:0050890,0.0
GO:0044617,0.0
GO:0009683,0.0
GO:1901735,0.0
GO:0007521,0.0
GO:0062223,0.0
GO:1900874,0.0
GO:0016046,0.0
GO:1904238,0.0
GO:0048489,0.0
GO:0035476,0.0
GO:0072110,0.0
GO:0009594,0.0
GO:0046414,0.0
GO:0030953,0.0
GO:0046946,0.0
GO:0033052,0.0
GO:0009438,0.0
GO:0018973,0.0
GO:0003426,0.0
GO:0009737,0.0
GO:0033333,0.0
GO:0051862,0.0
GO:1905174,0.0
GO:0052018,0.0
GO:1901561,0.0
GO:0052111,0.0
GO:0042117,0.0
GO:1903925,0.0
GO:0030654,0.0
GO:0071462,0.0
GO:0052055,0.0
GO:0003390,0.0
GO:0098704,0.0
GO:0046154,0.0
GO:0022410,0.0
GO:0061539,0.0
GO:0061326,0.0
GO:0002264,0.0
GO:0031914,0.0
GO:1902790,0.0
GO:0002381,0.0
GO:0031651,0.0
GO:0019632,0.0
GO:1904298,0.0
GO:0008204,0.0
GO:0018930,0.0
GO:0046165,0.0
GO:0018923,0.0
GO:0003241,0.0
GO:0060607,0.0
GO:1905441,0.0
GO:0018902,0.0
GO:0035875,0.0
GO:1905132,0.0
GO:0040003,0.0
GO:1905853,0.0
GO:0061560,0.0
GO:0072210,0.0
GO:0075054,0.0
GO:0043936,0.0
GO:0006002,0.0
GO:0002070,0.0
GO:0033471,0.0
GO:0043403,0.0
GO:0044495,0.0
GO:1901431,0.0
GO:0046382,0.0
GO:0042181,0.0
GO:0043477,0.0
GO:0060502,0.0
GO:0046375,0.0
GO:0007525,0.0
GO:0044532,0.0
GO:1905696,0.0
GO:0098724,0.0
GO:0072396,0.0
GO:0007501,0.0
GO:0030710,0.0
GO:1904421,0.0
GO:0039687,0.0
GO:0075045,0.0
GO:0038188,0.0
GO:1905902,0.0
GO:0007414,0.0
GO:0045700,0.0
GO:0033301,0.0
GO:1905890,0.0
GO:0018864,0.0
GO:0099163,0.0
GO:1905952,0.0
GO:0033197,0.0
GO:0010182,0.0
GO:0009751,0.0
GO:1902762,0.0
GO:0031505,0.0
GO:0090176,0.0
GO:0044863,0.0
GO:0051913,0.0
GO:0007621,0.0
GO:0120054,0.0
GO:1900615,0.0
GO:0002408,0.0
GO:0046398,0.0
GO:0030393,0.0
GO:0099538,0.0
GO:2001296,0.0
GO:0019852,0.0
GO:0035151,0.0
GO:0090679,0.0
GO:0034375,0.0
GO:0019760,0.0
GO:0042430,0.0
GO:0097468,0.0
GO:1901086,0.0
GO:0043447,0.0
GO:0007105,0.0
GO:0120253,0.0
GO:0052317,0.0
GO:0009852,0.0
GO:0002369,0.0
GO:0120251,0.0
GO:0010685,0.0
GO:1900767,0.0
GO:1901457,0.0
GO:0010477,0.0
GO:1904451,0.0
GO:0009718,0.0
GO:0035385,0.0
GO:0019290,0.0
GO:0044742,0.0
GO:2000383,0.0
GO:0097176,0.0
GO:0044779,0.0
GO:0034409,0.0
GO:0072153,0.0
GO:0009106,0.0
GO:0009806,0.0
GO:0010453,0.0
GO:0000304,0.0
GO:1901502,0.0
GO:0018891,0.0
GO:0000075,0.0
GO:0032252,0.0
GO:0046159,0.0
GO:1903173,0.0
GO:0061754,0.0
GO:2000280,0.0
GO:0098780,0.0
GO:0035837,0.0
GO:0009072,0.0
GO:0019857,0.0
GO:1900256,0.0
GO:0061162,0.0
GO:0044719,0.0
GO:0044831,0.0
GO:2001119,0.0
GO:0048089,0.0
GO:0048528,0.0
GO:0031590,0.0
GO:0086100,0.0
GO:0009439,0.0
GO:0044097,0.0
GO:0031122,0.0
GO:0044504,0.0
GO:0036474,0.0
GO:0018866,0.0
GO:0120237,0.0
GO:0046494,0.0
GO:1905939,0.0
GO:1904982,0.0
GO:0018964,0.0
GO:0006768,0.0
GO:0002326,0.0
GO:0060622,0.0
GO:0060497,0.0
GO:0000707,0.0
GO:0019276,0.0
GO:0061780,0.0
GO:0072103,0.0
GO:0051728,0.0
GO:0010524,0.0
GO:0090529,0.0
GO:0099134,0.0
GO:0098512,0.0
GO:0075010,0.0
GO:0033025,0.0
GO:0018924,0.0
GO:0044646,0.0
GO:0035442,0.0
GO:1904486,0.0
GO:0009699,0.0
GO:1904173,0.0
GO:0051328,0.0
GO:0043448,0.0
GO:0009730,0.0
GO:0060496,0.0
GO:0046678,0.0
GO:1901269,0.0
GO:1901922,0.0
GO:1905339,0.0
GO:0099017,0.0
GO:1904383,0.0
GO:0019419,0.0
GO:0018342,0.0
GO:1900557,0.0
GO:0090697,0.0
GO:0035153,0.0
GO:0035685,0.0
GO:0050843,0.0
GO:1903814,0.0
GO:1901562,0.0
GO:0044630,0.0
GO:0002237,0.0
GO:0051710,0.0
GO:0002241,0.0
GO:1901388,0.0
GO:0048883,0.0
GO:1901596,0.0
GO:0009893,0.0
GO:0048086,0.0
GO:0046306,0.0
GO:0075184,0.0
GO:1900633,0.0
GO:0035872,0.0
GO:0007116,0.0
GO:0014916,0.0
GO:0033356,0.0
GO:2001151,0.0
GO:1900876,0.0
GO:0046668,0.0
GO:1900872,0.0
GO:0046543,0.0
GO:0007076,0.0
GO:0072146,0.0
GO:0043443,0.0
GO:1903252,0.0
GO:0080094,0.0
GO:0006726,0.0
GO:0009403,0.0
GO:0042694,0.0
GO:1902119,0.0
GO:1902779,0.0
GO:0009741,0.0
GO:0010946,0.0
GO:1901748,0.0
GO:0035713,0.0
GO:0061949,0.0
GO:1901926,0.0
GO:1901648,0.0
GO:0072724,0.0
GO:1990186,0.0
GO:0010065,0.0
GO:1901116,0.0
GO:1903937,0.0
GO:0009443,0.0
GO:0044269,0.0
GO:1903338,0.0
GO:0098765,0.0
GO:0048103,0.0
GO:0033274,0.0
GO:1904313,0.0
GO:1902920,0.0
GO:0106040,0.0
GO:0017143,0.0
GO:0002048,0.0
GO:1902776,0.0
GO:0070408,0.0
GO:0003152,0.0
GO:0044560,0.0
GO:1904838,0.0
GO:0002395,0.0
GO:0010119,0.0
GO:0072064,0.0
GO:0089709,0.0
GO:0018366,0.0
GO:1900437,0.0
GO:0051711,0.0
GO:0001878,0.0
GO:0010087,0.0
GO:1903547,0.0
GO:0072702,0.0
GO:0070239,0.0
GO:0042631,0.0
GO:0043249,0.0
GO:0010523,0.0
GO:0097588,0.0
GO:0039656,0.0
GO:0042863,0.0
GO:0030091,0.0
GO:0045694,0.0
GO:0046690,0.0
GO:0030648,0.0
GO:0009932,0.0
GO:1903132,0.0
GO:0040002,0.0
GO:0051839,0.0
GO:0034404,0.0
GO:0072140,0.0
GO:0007545,0.0
GO:0035017,0.0
GO:1901728,0.0
GO:0018982,0.0
GO:0098764,0.0
GO:0044068,0.0
GO:0003371,0.0
GO:0061334,0.0
GO:0044002,0.0
GO:0032188,0.0
GO:0052543,0.0
GO:0042206,0.0
GO:0045925,0.0
GO:1903513,0.0
GO:2000028,0.0
GO:2001038,0.0
GO:0061940,0.0
GO:0001696,0.0
GO:0072340,0.0
GO:1902863,0.0
GO:0009111,0.0
GO:0018958,0.0
GO:0007445,0.0
GO:0009954,0.0
GO:0016045,0.0
GO:0031156,0.0
GO:0046450,0.0
GO:0090691,0.0
GO:1900067,0.0
GO:0035114,0.0
GO:2000970,0.0
GO:0075519,0.0
GO:1903479,0.0
GO:0018173,0.0
GO:1904082,0.0
GO:1900130,0.0
GO:0042136,0.0
GO:0071792,0.0
GO:0035150,0.0
GO:0009609,0.0
GO:1901944,0.0
GO:1904180,0.0
GO:0097089,0.0
GO:1903023,0.0
GO:0061210,0.0
GO:0009847,0.0
GO:0044627,0.0
GO:0002515,0.0
GO:0140041,0.0
GO:1903667,0.0
GO:0009692,0.0
GO:0042167,0.0
GO:0019520,0.0
GO:0070726,0.0
GO:0045576,0.0
GO:0052482,0.0
GO:0033068,0.0
GO:0009739,0.0
GO:0001957,0.0
GO:1990784,0.0
GO:0042196,0.0
GO:0008407,0.0
GO:0075260,0.0
GO:0052158,0.0
GO:0048882,0.0
GO:0046487,0.0
GO:0060363,0.0
GO:0038189,0.0
GO:1900882,0.0
GO:0048628,0.0
GO:0009269,0.0
GO:0044127,0.0
GO:1901594,0.0
GO:0098513,0.0
GO:0019634,0.0
GO:0002208,0.0
GO:1902179,0.0
GO:1900785,0.0
GO:0015995,0.0
GO:0033321,0.0
GO:0035807,0.0
GO:1900055,0.0
GO:1901323,0.0
GO:0018883,0.0
GO:1900880,0.0
GO:0070483,0.0
GO:0060860,0.0
GO:0010590,0.0
GO:0039674,0.0
GO:0018865,0.0
GO:0003057,0.0
GO:0033071,0.0
GO:0035178,0.0
GO:0018889,0.0
GO:1904248,0.0
GO:0044109,0.0
GO:0043708,0.0
GO:0001907,0.0
GO:0090720,0.0
GO:0046433,0.0
GO:0039657,0.0
GO:0000090,0.0
GO:0050783,0.0
GO:0046460,0.0
GO:0033477,0.0
GO:0009664,0.0
GO:1900190,0.0
GO:1902140,0.0
GO:0048384,0.0
GO:0033329,0.0
GO:0060912,0.0
GO:1901775,0.0
GO:0035830,0.0
GO:0060148,0.0
GO:1900869,0.0
GO:1902124,0.0
GO:0060800,0.0
GO:0045460,0.0
GO:0009610,0.0
GO:0007231,0.0
GO:0070781,0.0
GO:0036475,0.0
GO:1900552,0.0
GO:0018970,0.0
GO:1901657,0.0
GO:1903254,0.0
GO:0052019,0.0
GO:0031649,0.0
GO:0002465,0.0
GO:0036213,0.0
GO:0018882,0.0
GO:1905098,0.0
GO:0042157,0.0
GO:0019257,0.0
GO:0019482,0.0
GO:0120313,0.0
GO:1903341,0.0
GO:1902850,0.0
GO:0060494,0.0
GO:0048764,0.0
GO:0022898,0.0
GO:0002407,0.0
GO:0000160,0.0
GO:0014047,0.0
GO:0048087,0.0
GO:0044479,0.0
GO:0072032,0.0
GO:0008544,0.0
GO:0090672,0.0
GO:0051554,0.0
GO:0051012,0.0
GO:0043451,0.0
GO:1902026,0.0
GO:2000244,0.0
GO:0021979,0.0
GO:0031551,0.0
GO:0090627,0.0
GO:0009694,0.0
GO:0035028,0.0
GO:0048033,0.0
GO:0009821,0.0
GO:2001058,0.0
GO:0033467,0.0
GO:0072038,0.0
GO:1900674,0.0
GO:0072700,0.0
GO:0006117,0.0
GO:0070949,0.0
GO:0050427,0.0
GO:0008359,0.0
GO:1905439,0.0
GO:0035384,0.0
GO:0050963,0.0
GO:0090143,0.0
GO:0030329,0.0
GO:0046835,0.0
GO:0044624,0.0
GO:0060349,0.0
GO:0046224,0.0
GO:0009765,0.0
GO:0072737,0.0
GO:0042817,0.0
GO:0044396,0.0
GO:0052314,0.0
GO:0019756,0.0
GO:0007064,0.0
GO:0048807,0.0
GO:0071525,0.0
GO:0080029,0.0
GO:0009823,0.0
GO:1901870,0.0
GO:0043059,0.0
GO:0071500,0.0
GO:0044362,0.0
GO:0010051,0.0
GO:2000014,0.0
GO:0031147,0.0
GO:0042982,0.0
GO:0009116,0.0
GO:2001023,0.0
GO:0039507,0.0
GO:0003097,0.0
GO:0120178,0.0
GO:0080050,0.0
GO:1900761,0.0
GO:0033302,0.0
GO:1901113,0.0
GO:0043455,0.0
GO:0120194,0.0
GO:1901732,0.0
GO:0061963,0.0
GO:0071520,0.0
GO:0060238,0.0
GO:0042267,0.0
GO:0003073,0.0
GO:0097701,0.0
GO:0070417,0.0
GO:0019090,0.0
GO:0042545,0.0
GO:0052128,0.0
GO:0046951,0.0
GO:0000912,0.0
GO:0051553,0.0
GO:0050846,0.0
GO:1902875,0.0
GO:1901104,0.0
GO:0016143,0.0
GO:0072065,0.0
GO:0002385,0.0
GO:0002423,0.0
GO:0060445,0.0
GO:1902145,0.0
GO:0015949,0.0
GO:0036293,0.0
GO:0044149,0.0
GO:0033049,0.0
GO:0061049,0.0
GO:0044000,0.0
GO:2000654,0.0
GO:0035206,0.0
GO:0046518,0.0
GO:0051394,0.0
GO:1902130,0.0
GO:1901052,0.0
GO:0098586,0.0
GO:0018901,0.0
GO:0060263,0.0
GO:0030202,0.0
GO:0042860,0.0
GO:0009733,0.0
GO:0002474,0.0
GO:0006783,0.0
GO:2001304,0.0
GO:0018884,0.0
GO:0072706,0.0
GO:0002063,0.0
GO:0042360,0.0
GO:0120127,0.0
GO:0051580,0.0
GO:0060179,0.0
GO:0042138,0.0
GO:0007072,0.0
GO:0090628,0.0
GO:0032973,0.0
GO:0046344,0.0
GO:0086066,0.0
GO:0052200,0.0
GO:0086068,0.0
GO:0048135,0.0
GO:0033347,0.0
GO:0006599,0.0
GO:1903027,0.0
GO:0046683,0.0
GO:0044509,0.0
GO:1901217,0.0
GO:1901947,0.0
GO:1904301,0.0
GO:0044491,0.0
GO:1901935,0.0
GO:0051593,0.0
GO:0000911,0.0
GO:0140467,0.0
GO:0050826,0.0
GO:0090495,0.0
GO:0090603,0.0
GO:0007503,0.0
GO:0070799,0.0
GO:1905933,0.0
GO:0061068,0.0
GO:1903772,0.0
GO:1901010,0.0
GO:0010520,0.0
GO:1901328,0.0
GO:0019297,0.0
GO:0033478,0.0
GO:0018943,0.0
GO:0140205,0.0
GO:0052803,0.0
GO:0007127,0.0
GO:0052863,0.0
GO:0120245,0.0
GO:0048867,0.0
GO:0043038,0.0
GO:1903365,0.0
GO:0052649,0.0
GO:0090151,0.0
GO:1903487,0.0
GO:0021747,0.0
GO:0052542,0.0
GO:0046505,0.0
GO:0044778,0.0
GO:0110151,0.0
GO:0031383,0.0
GO:1904373,0.0
GO:2001305,0.0
GO:0036177,0.0
GO:0006983,0.0
GO:1901519,0.0
GO:0070278,0.0
GO:0009813,0.0
GO:0046364,0.0
GO:0009738,0.0
GO:0031566,0.0
GO:1902438,0.0
GO:0009720,0.0
GO:0120264,0.0
GO:0006600,0.0
GO:1900983,0.0
GO:0000117,0.0
GO:1903681,0.0
GO:0002521,0.0
GO:0032974,0.0
GO:0090306,0.0
GO:0006638,0.0
GO:0003365,0.0
GO:0031134,0.0
GO:0044649,0.0
GO:0009270,0.0
GO:1902818,0.0
GO:0044468,0.0
GO:0042857,0.0
GO:0039517,0.0
GO:0001899,0.0
GO:1904603,0.0
GO:1903186,0.0
GO:0097170,0.0
GO:1900612,0.0
GO:0009308,0.0
GO:0031001,0.0
GO:0072128,0.0
GO:0051165,0.0
GO:0042710,0.0
GO:0060412,0.0
GO:0009867,0.0
GO:1990546,0.0
GO:0021873,0.0
GO:0009238,0.0
GO:0099112,0.0
GO:0035511,0.0
GO:1903665,0.0
GO:0018885,0.0
GO:0010126,0.0
GO:0052150,0.0
GO:0007224,-2.065429e-15
GO:0036506,-2.9180986e-15
GO:0030866,-1.6219722e-14
GO:0048799,-5.811878e-14
GO:0048483,-8.268086e-14
GO:1905517,-2.7010122e-13
GO:0065002,-3.0069867e-13
GO:0001501,-4.103904e-13
GO:0048865,-5.278891e-13
GO:0030047,-2.4122904e-12
GO:0048311,-3.1920638e-12
GO:0007160,-3.6388865e-12
GO:0061289,-5.384589e-12
GO:0071694,-8.571164e-12
GO:0031929,-9.060203e-12
GO:0031223,-1.3207656e-11
GO:0002758,-1.4118701e-11
GO:0038166,-1.7269856e-11
GO:0097696,-1.8024611e-11
GO:0002221,-1.9266947e-11
GO:0097530,-1.9474377e-11
GO:0086009,-2.2121806e-11
GO:0048333,-2.5831665e-11
GO:0006490,-2.8688536e-11
GO:0001767,-3.3677082e-11
GO:0072012,-3.567161e-11
GO:0072268,-4.6974438e-11
GO:0090077,-5.5516872e-11
GO:0006915,-5.639226e-11
GO:0007264,-5.865865e-11
GO:0072204,-6.170478e-11
GO:0006658,-6.175681e-11
GO:0042113,-6.3765423e-11
GO:0046651,-7.840026e-11
GO:0051293,-8.38719e-11
GO:0030518,-9.1880274e-11
GO:0032291,-1.1155184e-10
GO:0030098,-1.1320813e-10
GO:0140238,-1.2114076e-10
GO:0009855,-1.2990564e-10
GO:0015669,-1.349108e-10
GO:0038171,-1.9105745e-10
GO:0021885,-1.9903773e-10
GO:1990505,-2.3977167e-10
GO:0035701,-2.4294436e-10
GO:0003096,-2.652924e-10
GO:0048569,-3.0374053e-10
GO:0072135,-3.2166914e-10
GO:0086064,-3.2955783e-10
GO:0001976,-3.5126385e-10
GO:0035235,-3.681055e-10
GO:0006089,-3.842722e-10
GO:0002444,-4.0848333e-10
GO:0001990,-4.6863513e-10
GO:0032292,-4.702774e-10
GO:0061458,-4.776996e-10
GO:0008347,-4.843893e-10
GO:0072203,-4.986666e-10
GO:0060674,-5.6053284e-10
GO:0003401,-5.7692295e-10
GO:0071875,-6.060361e-10
GO:0070293,-6.19043e-10
GO:0030030,-6.252067e-10
GO:0060573,-7.4485806e-10
GO:0021815,-8.657275e-10
GO:0086070,-8.9788754e-10
GO:1990709,-9.682423e-10
GO:0048537,-9.88011e-10
GO:0003190,-9.88782e-10
GO:0097300,-1.0010199e-09
GO:0035592,-1.1339897e-09
GO:0097193,-1.1923216e-09
GO:0086103,-1.1940265e-09
GO:0048663,-1.2503764e-09
GO:0023061,-1.3456579e-09
GO:0032365,-1.401886e-09
GO:0060245,-1.4467708e-09
GO:0022411,-1.4886318e-09
GO:0034370,-1.5052332e-09
GO:0070633,-1.5518979e-09
GO:0072098,-1.6048031e-09
GO:0007213,-1.6179837e-09
GO:1902410,-1.7782941e-09
GO:0007093,-1.9117847e-09
GO:0051220,-2.003651e-09
GO:0002371,-2.0791715e-09
GO:0006887,-2.0864144e-09
GO:0042110,-2.119736e-09
GO:0089718,-2.2478104e-09
GO:0048732,-2.5568194e-09
GO:0009953,-2.6066589e-09
GO:0060972,-2.7770652e-09
GO:0097384,-2.8105278e-09
GO:0030277,-3.1239384e-09
GO:0042551,-3.3201664e-09
GO:0006996,-3.3920313e-09
GO:0035090,-3.4278103e-09
GO:0001667,-3.5960854e-09
GO:0022900,-3.9044084e-09
GO:0019932,-3.979005e-09
GO:0051665,-4.0205204e-09
GO:0003209,-4.086233e-09
GO:0060911,-4.279625e-09
GO:0098876,-4.4508655e-09
GO:0034113,-4.68446e-09
GO:0019389,-4.8882693e-09
GO:0046486,-4.9289937e-09
GO:0003283,-5.136832e-09
GO:0097191,-5.407939e-09
GO:0030182,-6.052785e-09
GO:0098664,-6.152116e-09
GO:0061318,-6.1961707e-09
GO:0090659,-6.2977863e-09
GO:0000578,-6.796447e-09
GO:0002429,-7.036757e-09
GO:0086067,-7.486954e-09
GO:0042357,-8.134569e-09
GO:0060582,-8.509507e-09
GO:0048863,-8.794095e-09
GO:0042692,-9.395298e-09
GO:0072176,-9.464805e-09
GO:0097254,-9.643904e-09
GO:0048664,-1.0078231e-08
GO:0097205,-1.0333718e-08
GO:0038065,-1.0351483e-08
GO:0035282,-1.0751728e-08
GO:0042756,-1.0777027e-08
GO:0003071,-1.0951547e-08
GO:0007200,-1.15154615e-08
GO:0007216,-1.2630027e-08
GO:0002428,-1.3611194e-08
GO:0006971,-1.41161465e-08
GO:0071526,-1.4423746e-08
GO:0042693,-1.5086195e-08
GO:0006811,-1.5107425e-08
GO:0051873,-1.51163e-08
GO:0048762,-1.5219998e-08
GO:0042476,-1.5840472e-08
GO:1901894,-1.5926751e-08
GO:0007423,-1.6835916e-08
GO:0008655,-1.826631e-08
GO:0003208,-2.2697009e-08
GO:0050892,-2.3164583e-08
GO:0051216,-2.5724473e-08
GO:0042755,-2.602478e-08
GO:0072081,-2.6476396e-08
GO:0016198,-2.9021743e-08
GO:0050931,-2.9727516e-08
GO:0022008,-3.0098505e-08
GO:0002483,-3.5905458e-08
GO:0051303,-3.6521797e-08
GO:0051650,-3.6639598e-08
GO:0090136,-3.6675956e-08
GO:0043062,-3.8877747e-08
GO:0072594,-4.0052004e-08
GO:0072676,-4.327137e-08
GO:0051604,-4.8173437e-08
GO:0099111,-5.591724e-08
GO:0015749,-5.8495996e-08
GO:0031109,-5.8705254e-08
GO:0090481,-7.2613375e-08
GO:0001935,-7.279127e-08
GO:1990138,-7.388721e-08
GO:0042219,-7.447275e-08
GO:0036230,-7.974013e-08
GO:0070813,-8.123655e-08
GO:0097646,-9.536486e-08
GO:0038179,-9.764822e-08
GO:0007034,-1.0249551e-07
GO:0019221,-1.02944306e-07
GO:0002275,-1.0348966e-07
GO:0044772,-1.06465976e-07
GO:1905603,-1.0736048e-07
GO:0072595,-1.0874942e-07
GO:0033151,-1.15876546e-07
GO:0090162,-1.209809e-07
GO:0071702,-1.2151429e-07
GO:0042339,-1.2225078e-07
GO:0045444,-1.2975437e-07
GO:0007188,-1.2980057e-07
GO:0071467,-1.3392201e-07
GO:0042135,-1.3746967e-07
GO:0002285,-1.5596486e-07
GO:0002495,-1.5948658e-07
GO:0001578,-1.6104195e-07
GO:0071705,-1.6654687e-07
GO:0015031,-1.6883986e-07
GO:0044839,-1.7154363e-07
GO:0072657,-1.7431454e-07
GO:1905114,-1.7739278e-07
GO:0042116,-1.7768286e-07
GO:0098656,-1.8325409e-07
GO:0048247,-1.8493058e-07
GO:0045777,-1.9321288e-07
GO:2000387,-1.9610057e-07
GO:0006851,-1.9703553e-07
GO:0019720,-2.3207089e-07
GO:0009306,-2.606262e-07
GO:0032410,-2.6174845e-07
GO:0048864,-2.619356e-07
GO:0098660,-2.641759e-07
GO:0051180,-2.917376e-07
GO:0036211,-3.0585736e-07
GO:0042573,-3.0962326e-07
GO:0002478,-3.1337487e-07
GO:0019438,-3.3970224e-07
GO:0051225,-3.4300967e-07
GO:0014855,-3.4486547e-07
GO:0033598,-3.91108e-07
GO:0003018,-3.9216405e-07
GO:0006040,-3.9414758e-07
GO:0007097,-3.9789543e-07
GO:0098655,-4.0459523e-07
GO:0055006,-4.2591455e-07
GO:1900228,-4.285107e-07
GO:0007167,-4.297803e-07
GO:0048546,-4.5638666e-07
GO:0043102,-4.831531e-07
GO:0106020,-4.921359e-07
GO:0072575,-4.925026e-07
GO:0031669,-5.5535577e-07
GO:0048866,-5.602946e-07
GO:0090186,-5.7114084e-07
GO:0050962,-6.3696626e-07
GO:0006749,-7.261923e-07
GO:0043101,-7.5350425e-07
GO:0044273,-7.794452e-07
GO:0006740,-1.0161382e-06
GO:0046209,-1.1650546e-06
GO:0006011,-1.2470554e-06
GO:0016192,-1.3396955e-06
GO:0006508,-1.3524432e-06
GO:0071621,-1.3945776e-06
GO:0010335,-1.6425059e-06
GO:0050658,-1.7600252e-06
GO:1903610,-1.8202193e-06
GO:0010286,-1.8255284e-06
GO:0043173,-2.1030874e-06
GO:0032990,-2.561868e-06
GO:0009743,-2.580264e-06
GO:0007159,-2.7869366e-06
GO:0043112,-2.9010337e-06
GO:0044264,-3.255879e-06
GO:0043171,-3.2731755e-06
GO:0051969,-3.2841383e-06
GO:0098751,-3.7149398e-06
GO:0006637,-3.9691618e-06
GO:0030238,-4.0204627e-06
GO:0097213,-4.1557064e-06
GO:0014891,-5.0801004e-06
GO:0051340,-5.18842e-06
GO:1905709,-5.3977465e-06
GO:2000807,-5.421403e-06
GO:0002449,-5.690195e-06
GO:0009081,-5.7077173e-06
GO:0009889,-6.82279e-06
GO:0019439,-6.9198913e-06
GO:0060536,-7.325746e-06
GO:0045776,-7.5322423e-06
GO:1901210,-8.775495e-06
GO:0034655,-1.0417334e-05
GO:0051336,-1.1086628e-05
GO:0008654,-1.1708426e-05
GO:0001692,-1.2848564e-05
GO:0071478,-1.4671455e-05
GO:0030163,-1.5379828e-05
GO:0050907,-1.6557493e-05
GO:2000371,-1.7112037e-05
GO:0098742,-1.7638024e-05
GO:1903332,-2.4283945e-05
GO:0051445,-2.4386345e-05
GO:0007369,-2.5243779e-05
GO:0033029,-2.686696e-05
GO:0006020,-2.7109065e-05
GO:0048514,-2.7538934e-05
GO:0000096,-2.8566135e-05
GO:0050982,-3.0478934e-05
GO:0002577,-3.3158478e-05
GO:0000904,-3.3233388e-05
GO:0097184,-3.737222e-05
GO:0048666,-3.7599217e-05
GO:0090596,-3.8726663e-05
GO:0006972,-3.8777558e-05
GO:0060264,-4.2036423e-05
GO:0046883,-4.3954195e-05
GO:0072720,-4.6654673e-05
GO:0006577,-4.9651284e-05
GO:0061515,-4.9887345e-05
GO:0006047,-5.0191305e-05
GO:0001558,-5.3539676e-05
GO:1901376,-6.319363e-05
GO:0060046,-6.909561e-05
GO:0045837,-7.081878e-05
GO:0006986,-8.177454e-05
GO:0099533,-8.546287e-05
GO:0009651,-8.5932865e-05
GO:0043603,-0.0001003526
GO:0070305,-0.00010213418
GO:0034637,-0.000105158026
GO:0042439,-0.00011022416
GO:0005976,-0.00011346597
GO:0006757,-0.00011659421
GO:0009583,-0.00011910486
GO:0006753,-0.00012561501
GO:0032494,-0.00013966154
GO:0042558,-0.00014013819
GO:0009112,-0.00015129271
GO:0033013,-0.00016301314
GO:0060415,-0.00016459016
GO:0003143,-0.00016535327
GO:0043501,-0.0001682818
GO:0019682,-0.00016986275
GO:0002694,-0.00021506363
GO:0016053,-0.00023468406
GO:0034645,-0.00023630925
GO:0042359,-0.00023799067
GO:1904177,-0.0002578789
GO:0042753,-0.00026451112
GO:0032870,-0.00027584785
GO:0043412,-0.00030686078
GO:1904638,-0.0003098112
GO:0006644,-0.00031601038
GO:0046782,-0.00032098833
GO:0046185,-0.00032220554
GO:0016052,-0.0003678077
GO:0016051,-0.00037850955
GO:0051171,-0.00039806427
GO:0002683,-0.00042371228
GO:0009820,-0.0004329002
GO:1904587,-0.00055989623
GO:0046877,-0.0006195927
GO:1903412,-0.00064021215
GO:0042268,-0.0006847269
GO:0071236,-0.0006974845
GO:0008610,-0.0007185143
GO:1901136,-0.0007348663
GO:0048819,-0.0007352048
GO:0034014,-0.00073680194
GO:1901362,-0.0007434021
GO:0034097,-0.00079941767
GO:0062012,-0.0008081464
GO:0044242,-0.00081421545
GO:0016125,-0.00082483655
GO:0019400,-0.0008298591
GO:0042822,-0.00085549196
GO:0046470,-0.00089475233
GO:0034698,-0.0008979469
GO:0045838,-0.0009036802
GO:0080090,-0.0010881472
GO:0010243,-0.0011017348
GO:0071470,-0.0011667215
GO:0043620,-0.0011973346
GO:0009057,-0.0012143841
GO:0051341,-0.0012439857
GO:0002643,-0.0012684291
GO:0042542,-0.001293653
GO:0071453,-0.0013367995
