,values
CD8A_meth,-0.0502504
NKX2-1_meth,-0.06212274
DHRS2_meth,-0.00081782544
CPLX2_meth,0.03068191
LDHB_meth,-0.017142871
GPR149_meth,0.14619203
SSTR2_meth,0.007944531
MAF_meth,-0.0104291085
GRIN3A_meth,-0.32507306
SLC13A1_meth,1.0901908e-08
IGFBP1_meth,-0.19817199
PCDH19_meth,-4.5990227e-08
HOXB2_meth,0.0009083633
FOXP2_meth,0.118513204
APRT_meth,-0.00066148397
GNAO1_meth,-0.04457138
NME5_meth,4.7056722e-07
HLA-G_meth,-0.015420035
GABBR2_meth,0.0007481897
ST8SIA3_meth,0.0048203147
SLC36A4_meth,7.011232e-06
CHST9_meth,-0.0046798494
GCG_meth,-0.13308221
TAL1_meth,-0.41191435
NPY5R_meth,-7.171412e-07
UTF1_meth,3.4325332e-08
PHOX2B_meth,3.7192593e-05
CIDEA_meth,-0.055635814
GLYATL2_meth,0.00866481
HSD17B12_meth,0.0312397
NGF_meth,-0.14241067
TBX2_meth,-0.0017435341
OTP_meth,-5.4853655e-10
GHSR_meth,-0.049214955
SLC27A6_meth,5.9177847e-08
PPM1E_meth,-3.946578e-10
EPHA5_meth,0.019403243
GREB1L_meth,0.00011912721
BHMT2_meth,-4.8312495e-07
DPP10_meth,-1.1658218e-08
ZNF638_meth,0.0001305461
NLGN1_meth,-0.0044459077
TNNT2_meth,0.009808276
TREM1_meth,0.00080537866
RSPH9_meth,1.7032827e-09
BEX1_meth,0.02482177
GABRA2_meth,-0.00025258082
GABRB1_meth,0.068103634
TRPA1_meth,-4.0298666e-05
SYNDIG1_meth,9.160242e-11
KCNS3_meth,-0.02094375
HMX3_meth,8.245441e-10
GRIA2_meth,-0.00013308342
USP51_meth,0.0512268
AR_meth,0.28860444
MSN_meth,0.0033182541
GLYATL1_meth,0.0003530074
NLRP1_meth,-0.007696218
GABRA6_meth,-0.0011070659
PCSK1_meth,0.0061385855
CASP10_meth,-0.0016430857
SLC2A9_meth,3.1682597e-05
IGFBP3_meth,0.015206258
CDH7_meth,-5.95082e-07
ST8SIA2_meth,0.010349078
GSX2_meth,0.003965555
KCNH7_meth,-0.018778997
TMEM150C_meth,2.3125338e-05
STC1_meth,0.54476136
STXBP5L_meth,-0.055426124
PTCHD1_meth,-1.7942547e-10
PRAF2_meth,7.3722556e-10
HLA-DQB1_meth,3.5832254e-08
UPK3A_meth,4.9692526e-09
IL20RB_meth,-0.013965685
RIC3_meth,7.973038e-09
NUP62CL_meth,1.2885963e-07
GPRASP2_meth,-5.1653674e-06
SET_meth,0.00015927503
UGT3A1_meth,0.06867137
IFNA4_meth,0.25954846
GABRB2_meth,-0.00083438127
AMIGO2_meth,1.6793024e-08
PAPPA_meth,-0.014674348
PCSK1N_meth,0.019491393
FBXL8_meth,-2.1774558e-09
BHLHE40_meth,-0.015351383
DIO3_meth,0.009639235
TBX21_meth,6.238332e-11
NPR3_meth,-0.01027198
ACOT12_meth,0.0012384835
DUSP26_meth,0.22700846
ABCC9_meth,-2.6136611e-05
HCK_meth,0.020280667
LIN7A_meth,1.08546585e-08
NEUROG3_meth,-0.011968676
PGLYRP1_meth,-1.018154e-07
SFRP1_meth,-0.7300176
PTPN5_meth,0.0388174
GALM_meth,-3.5569974e-06
ADM2_meth,0.11749323
OR2A4_meth,0.07708477
DGKB_meth,0.00012857998
DEFA4_meth,-0.39824668
IDS_meth,0.00043343884
SLC6A11_meth,-3.653574e-05
PTF1A_meth,-1.9633964e-10
LRRTM1_meth,-2.3456084e-10
SLC5A1_meth,8.972608e-05
GAD1_meth,3.8955317e-05
RBFOX1_meth,0.009980499
HOXA5_meth,-0.001142556
SOX2_meth,0.08083602
MKX_meth,-0.01912932
PNPLA5_meth,0.024933679
HOXD3_meth,0.0001496588
TMSB15A_meth,-0.015081751
TWIST1_meth,0.11777019
KCNK12_meth,-0.013536765
HTR5A_meth,-0.0006406629
BRCC3_meth,0.01187013
TSLP_meth,0.08171599
PYDC2_meth,-0.046263058
SCGB3A1_meth,0.030358128
DOK6_meth,-2.761398e-08
HOXA2_meth,0.054976653
SALL1_meth,-0.0004979574
CACNG8_meth,0.003173054
HOXA13_meth,0.011974715
GPRASP1_meth,0.0026065344
DEFB119_meth,1.275946e-06
GRM7_meth,-1.0084789e-08
WNK3_meth,0.06577177
SULT1C4_meth,0.00014957825
TRO_meth,3.6796983e-08
SSBP4_meth,0.0005133311
ITGB6_meth,4.1374435e-05
FOXG1_meth,-0.042148095
GRIK1_meth,0.00012210764
LTF_meth,0.017519642
FGF13_meth,0.35710755
CHGB_meth,-0.056828417
DLX1_meth,0.15921155
PRDM8_meth,6.2978273e-07
CA10_meth,0.030993298
MAP3K13_amp,8.867799e-05
PEX11B_amp,-4.2852364e-05
CDNF_amp,0.014273392
ZNF135_amp,7.9151534e-05
CLTC_amp,0.0
BUD31_amp,0.0012680924
STRAP_amp,1.0668404e-07
OXSR1_amp,0.0
REN_amp,0.0
CDK12_amp,-0.023985758
DCLRE1C_amp,9.0359455e-05
KLHL10_amp,-0.00033985102
SYT2_amp,0.0
TBC1D1_amp,0.0
LIME1_amp,0.0008883475
TRMT11_amp,0.0
PRKRIP1_amp,4.6897782e-07
LEMD3_amp,4.05666e-09
AGTR1_amp,4.4610144e-05
RPL18_amp,9.48477e-13
MMP19_amp,0.007039611
SUOX_amp,0.0004973486
KRT25_amp,5.25808e-12
NENF_amp,0.0
FCGR1B_amp,-3.8606442e-09
AOC2_amp,-0.0019228358
PDCD6IP_amp,0.0
KISS1_amp,0.0
MTG2_amp,0.00068284903
SPHK2_amp,0.0001529706
NUP107_amp,-2.0832142e-10
PLA2G4C_amp,6.1908286e-05
THPO_amp,0.0001432683
CGB2_amp,0.00041534056
EIF4G1_amp,1.8282062e-05
KRT10_amp,-0.028013784
KIF18B_amp,-6.385916e-09
SLCO1A2_amp,0.0
STT3B_amp,0.0
IL7_amp,0.0
KCNQ5_amp,0.0
AGO2_amp,0.053613152
MSRB3_amp,2.736611e-06
SAMD10_amp,1.0939177e-10
OC90_amp,0.0022925031
DNAJC5_amp,0.00018837792
IRF6_amp,0.0
PLCD3_amp,5.3945653e-11
UTS2B_amp,6.0695307e-05
NPBWR2_amp,3.0750482e-06
WDR48_amp,0.0
PIGZ_amp,-6.505324e-16
WDR19_amp,0.0
P2RY12_amp,4.1958025e-05
VDAC2_amp,-1.0489547e-07
KCNK2_amp,0.0
XPOT_amp,1.0621739e-06
TIMELESS_amp,0.00035186711
MAPKAPK2_amp,0.0
BORA_amp,0.0
MAN2B2_amp,4.1714056e-11
S1PR2_amp,0.0
EPN1_amp,4.672239e-09
ANK3_amp,0.00044929417
BRCA1_amp,-0.000891089
SLC22A13_amp,0.0
PTPRO_amp,3.308923e-05
GMNC_amp,1.1249476e-05
RAE1_amp,0.000973492
MEOX1_amp,6.5531323e-09
RIMS1_amp,0.0
CDKN2D_amp,0.0
CNP_amp,2.232629e-12
MYD88_amp,0.0
PYY_amp,-0.014840193
SUV39H2_amp,0.0029706839
GJD3_amp,-0.015201669
BTG2_amp,0.0
CCDC6_amp,7.0991336e-14
IL26_amp,-0.0014365405
TG_amp,0.05044189
EPOR_amp,0.0
ANO1_amp,0.0043159453
COMTD1_amp,0.0005781118
LILRB1_amp,0.054244768
CCL4L1_amp,9.512512e-08
SENP5_amp,2.7592337e-09
IL20_amp,0.0
RAP1B_amp,0.0024693608
NCBP2_amp,-8.49827e-13
ATF3_amp,0.0
XYLB_amp,0.0
PDCD10_amp,2.2371226e-11
TBCCD1_amp,2.440529e-06
CLCN2_amp,-1.9018007e-10
PSMA7_amp,1.6193127e-10
SAMD8_amp,0.00034119014
GFAP_amp,0.0001421825
KEAP1_amp,0.0
PTGES3_amp,0.0006310695
ABCB4_amp,0.002927855
KIF3B_amp,0.0
KIF14_amp,0.0
MAGEF1_amp,3.1960253e-12
FABP5_amp,0.0
ARL5C_amp,6.494313e-10
ATP11B_amp,3.769363e-11
ADIPOQ_amp,0.0002431747
CCR4_amp,0.0
ETNK2_amp,0.0
IFI35_amp,7.823968e-08
RNPEP_amp,0.0
IPO9_amp,0.0
RABIF_amp,0.0
CA2_amp,0.0
KAT2A_amp,-0.0102455355
GCNT7_amp,5.369012e-05
DBF4_amp,7.170513e-11
KRT8_amp,7.954926e-10
SLCO1B7_amp,0.0
SMURF1_amp,9.2294555e-10
PTPN14_amp,0.0
RB1CC1_amp,0.0
ANKIB1_amp,0.00022191521
SWSAP1_amp,0.0
ADORA1_amp,0.0
TGFB2_amp,0.0
IKBKE_amp,0.0
VEZF1_amp,0.0
ADRM1_amp,0.00010186712
EHHADH_amp,9.8022516e-05
SOX18_amp,0.00027613403
UGDH_amp,0.0
PDK4_amp,0.00029910207
SLC15A5_amp,3.3478303e-11
WNK4_amp,-0.0051248483
SLC26A9_amp,0.0
KCNMB2_amp,2.5909908e-06
POLR2H_amp,1.08146736e-07
ROCK1_amp,0.46652406
DNM2_amp,0.0
HSD17B6_amp,0.005071289
RDH16_amp,0.003290805
PTCD1_amp,-8.118587e-06
PPFIA3_amp,1.7570721e-05
ARFRP1_amp,1.0698708e-08
CA3_amp,0.0
CLDN16_amp,6.4323286e-12
AP2M1_amp,3.0446903e-05
ITGA2B_amp,-0.008808558
SMARCA4_amp,0.0
NOTCH2_amp,-0.0014875362
SLC4A1_amp,-0.0055969562
PIAS3_amp,-0.00047131232
PKP1_amp,0.0
DCAKD_amp,6.087899e-05
COMMD6_amp,0.0
FADD_amp,0.016093338
MLH1_amp,0.0
DLG1_amp,-6.658582e-09
WFS1_amp,0.021893427
NR1D1_amp,-0.049819477
LPGAT1_amp,0.0
TOP2A_amp,3.974872e-05
ATP6V0A1_amp,-2.8501123e-05
FMOD_amp,0.0
ILF3_amp,0.0
GDF1_amp,0.0
USP13_amp,7.413054e-06
HSD17B1_amp,-0.0045319586
MBNL1_amp,9.972036e-07
RPL35A_amp,6.8855146e-14
PPP6R1_amp,0.00052870886
KDM2A_amp,2.8729946e-06
PENK_amp,0.0
ETV5_amp,6.9553443e-12
HCRT_amp,-0.0014239107
FXR1_amp,7.3680617e-06
HSPA14_amp,0.0007038761
RNF43_amp,0.0
SAV1_amp,1.1856133e-10
COASY_amp,5.7691366e-05
LILRB4_amp,0.00044429064
P2RY14_amp,9.1367856e-09
FZD1_amp,0.00207088
ARHGAP32_amp,2.1744769e-05
SCN8A_amp,6.547202e-05
MYOG_amp,0.0
TSPAN14_amp,7.5302575e-10
GRWD1_amp,7.2527927e-13
PFN2_amp,7.159077e-05
CRLF1_amp,0.0
PPP1R3D_amp,-1.4545661e-11
EZH1_amp,-0.0080297515
ANKRD13D_amp,1.7654488e-06
CTCFL_amp,6.7461214e-14
IL10_amp,0.0
CD46_amp,0.0
HHAT_amp,0.0
THRA_amp,-0.0002708534
TRIM71_amp,0.0
AATF_amp,0.00810251
WNT7A_amp,0.0
PSMC3IP_amp,1.840595e-05
S100P_amp,3.1914853e-05
NOG_amp,0.0
TATDN3_amp,0.0
PSME3_amp,-0.0005106882
FIZ1_amp,0.008741024
KRT13_amp,8.622508e-11
B3GNT5_amp,1.0454913e-08
DSTYK_amp,0.0
GPR171_amp,2.4556732e-09
RPL23_amp,0.009841347
RPL14_amp,0.0
NCOA7_amp,0.0
PON3_amp,9.745985e-05
OPTC_amp,0.0
PPFIA1_amp,7.437523e-11
KCNMA1_amp,0.0042532166
ACVR2B_amp,0.0
PPAN_amp,0.0
HSD17B14_amp,1.7899069e-05
TADA2B_amp,5.1444096e-12
EIF2A_amp,3.7988535e-08
CCL3L3_amp,5.6491963e-08
GLS2_amp,0.0001263749
TLR2_amp,0.0
LXN_amp,5.297125e-08
PLXNA2_amp,0.0
SMYD2_amp,0.0
GJC1_amp,-9.001663e-09
RFC1_amp,0.0
ST6GAL1_amp,2.4707302e-07
RAP2B_amp,3.4343594e-11
TRAF5_amp,0.0
MTERF1_amp,3.1361149e-06
POLR3C_amp,-3.8836763e-05
MZT1_amp,0.0
NME2_amp,-0.008456147
TFAP2C_amp,-8.459401e-12
RASIP1_amp,-1.1273522e-09
ABCC5_amp,-3.2917401e-12
AKAP9_amp,7.468355e-05
S1PR5_amp,0.0
ABHD12B_amp,0.0015201637
CTSE_amp,0.0
CMTM6_amp,0.0
CERS1_amp,0.0
CTSZ_amp,0.0013673641
MMD_amp,0.0
SCN11A_amp,0.0
NPTX2_amp,-4.449512e-05
KCNA7_amp,4.1686167e-06
UCP3_amp,9.177907e-05
SST_amp,5.833759e-05
NMU_amp,0.0
DLEC1_amp,0.0
PIP4K2B_amp,0.00015193973
KCNH1_amp,0.0
GPR89A_amp,-0.0005549349
DGKA_amp,2.670737e-06
MAP3K14_amp,0.0023926701
CNTNAP1_amp,5.384559e-10
SOST_amp,-0.004492875
P2RY13_amp,1.978765e-05
ACAA1_amp,0.0
KHDC3L_amp,0.0
MLLT6_amp,7.147117e-05
TYK2_amp,0.0
TRIM28_amp,0.0019732276
ACVRL1_amp,0.0019321439
SLC25A13_amp,6.831978e-05
PSMB3_amp,5.0753774e-06
KLF5_amp,0.0
P2RY11_amp,0.0
YEATS2_amp,7.842665e-07
HRG_amp,1.6355247e-05
RPS13_amp,3.788903e-14
PTPN7_amp,0.0
DHX36_amp,0.00017037877
BCAT2_amp,7.1615665e-05
CDKL1_amp,0.036833484
PGM2L1_amp,7.5561725e-06
BAZ2A_amp,5.340385e-11
CDHR1_amp,-1.1180639e-08
NOXO1_amp,1.8405022e-07
ICAM3_amp,0.0
IL18_amp,0.007801738
GUSB_amp,8.624436e-09
YTHDF1_amp,0.00017015473
GRIP1_amp,0.042761803
PLEKHA1_amp,4.566991e-08
MGRN1_amp,-1.3854444e-10
DOK5_amp,0.00011801752
TIMM17A_amp,0.0
RDH8_amp,0.0
RPS24_amp,2.2566522e-10
ACTL6A_amp,7.933386e-11
IL18BP_amp,4.741958e-09
AHSG_amp,3.1170774e-05
BCL6_amp,1.2661712e-05
PAK2_amp,-8.416861e-14
NTHL1_amp,0.00021306347
FAM210B_amp,0.00088640844
SFXN2_amp,1.5373004e-08
KRT1_amp,5.5464326e-08
RASA4B_amp,7.308073e-11
ZNF639_amp,8.649225e-06
GLB1_amp,0.0
PTPRF_amp,7.1757444e-05
PPP1R15A_amp,5.9700233e-05
SMIM22_amp,-3.7312052e-14
RTP2_amp,1.7027996e-05
POM121C_amp,-2.0482906e-08
HIP1_amp,2.00412e-05
CGB7_amp,0.00016658155
P2RY1_amp,6.4978906e-07
UCP2_amp,0.016476026
HINT3_amp,0.0
EIF5AL1_amp,4.7869794e-06
CNTN5_amp,-1.5479556e-12
DLG5_amp,0.003506997
NFATC1_amp,0.0032203924
SFTPA1_amp,4.0272585e-10
GATA5_amp,0.0007354184
PDE2A_amp,0.0003415822
PDE3A_amp,0.0
HAP1_amp,-0.007818396
GRM3_amp,2.9583433e-11
TIE1_amp,0.000104513056
UBP1_amp,0.0
GAST_amp,-0.056926847
MTRNR2L5_amp,0.0020201565
NADK2_amp,4.51051e-05
PCDH15_amp,2.855282e-08
CDC6_amp,0.0029427533
DHX58_amp,-0.0038241441
KCNH4_amp,0.0032746664
CALCR_amp,0.00019928627
ASNS_amp,0.0054964693
NPVF_amp,0.0
DNAAF2_amp,-9.903804e-12
NAGS_amp,3.1182444e-06
CENPF_amp,0.0
PLET1_amp,6.783213e-10
INTS7_amp,0.0
GFER_amp,0.030461144
LAMA5_amp,0.0021945299
CYTH2_amp,1.0531918e-11
VPS37D_amp,1.695637e-10
CCS_amp,0.0010461021
ATP13A3_amp,-2.624324e-15
PTPN1_amp,0.002797129
PARL_amp,9.429741e-06
KRT18_amp,1.41601095e-08
LMLN_amp,1.1954973e-15
CTTN_amp,0.009213186
BMP7_amp,0.021168709
TOPBP1_amp,1.284805e-10
ZBED6_amp,0.0
LMTK2_amp,0.005217127
ADAM8_amp,0.0064356495
SULT2B1_amp,7.3132487e-06
MTRNR2L3_amp,0.00048987294
KRT17_amp,-0.03466123
LLPH_amp,0.00097184535
PMPCB_amp,1.2968983e-06
TBC1D10A_amp,1.3418074e-08
NTF4_amp,0.00030339125
PM20D1_amp,0.0
SSC5D_amp,1.2243025e-07
ATL1_amp,1.1117708e-10
BBS1_amp,0.034942497
SLC17A9_amp,-2.372141e-09
BATF_amp,0.0043660332
MPP2_amp,-0.0004265345
BPNT1_amp,0.0
TRIB1_amp,-4.721791e-06
SNX16_amp,0.0
CDH26_amp,6.5636963e-09
SYNRG_amp,3.3330043e-08
RAB5B_amp,0.023966052
KRT2_amp,0.00034990668
CHMP4C_amp,0.0
PHACTR3_amp,0.000870799
OSBPL3_amp,0.0
CYP2R1_amp,5.7250214e-05
CYP24A1_amp,6.922022e-06
CFAP46_amp,7.9859774e-10
RBM8A_amp,-1.0475726e-09
HSPB1_amp,3.6305177e-05
AUTS2_amp,2.5798836e-12
PTEN_amp,0.0048121344
PAX9_amp,0.0007825711
CTDSPL_amp,0.0
DHRS11_amp,-0.002070729
PCTP_amp,0.0
TMED1_amp,0.0
LTBP2_amp,3.9616043e-13
MASP1_amp,1.348634e-05
APEX1_amp,0.020923655
FABP4_amp,0.0
ZNF324_amp,9.0716636e-11
GGNBP2_amp,3.4635166e-11
SBK2_amp,9.209935e-05
CLOCK_amp,0.0
PA2G4_amp,0.00088601315
APOD_amp,2.625455e-11
CCR7_amp,-0.15728772
SEH1L_amp,0.005497143
SRGAP2_amp,0.0
ZFAND1_amp,0.0
PPIF_amp,0.0016996205
NPFF_amp,2.6929124e-06
PCMTD2_amp,4.899487e-09
PSMA6_amp,0.0030030094
LIPT2_amp,1.6991857e-09
CR1L_amp,0.0
STX1A_amp,3.3808286e-07
DGKK_amp,2.063423e-06
TRAK1_amp,0.0
CASP1_amp,0.002547949
HNRNPC_amp,2.6784003e-10
PEX1_amp,5.5816796e-11
CARD8_amp,0.0002061087
AQP2_amp,2.4335148e-07
PPP2R2D_amp,1.2291412e-12
STYXL1_amp,5.278548e-07
NEK2_amp,0.0
CCL3_amp,-0.016017947
TMEM86B_amp,0.00035103076
CCL4_amp,-0.02220976
NUMA1_amp,0.00020876074
GRN_amp,0.04311423
CDKN2C_amp,0.0021864697
SCN10A_amp,0.0
STAT5A_amp,-1.761693e-05
CCR8_amp,0.0
DBF4B_amp,-0.0071560377
ATXN3L_amp,0.0050905775
RAMP2_amp,-0.011879548
USP15_amp,0.00075220503
SLC4A8_amp,0.00015596063
NMT1_amp,-0.0015499266
CNTN2_amp,0.0
INO80C_amp,1.5024082e-08
CLN5_amp,0.0
BICC1_amp,2.938485e-11
KRT15_amp,-5.26395e-13
MTO1_amp,0.0
MYCBP2_amp,0.0
PFKFB2_amp,0.0
BMP4_amp,0.038325533
CBS_amp,1.2699282e-05
DLST_amp,2.1136947e-07
HLX_amp,0.0
ARTN_amp,0.002426476
LIPH_amp,6.065635e-07
C1QL1_amp,1.0677702e-09
AQP4_amp,0.025349472
DYRK3_amp,0.0
LAMP3_amp,1.3642638e-07
LMOD1_amp,0.0
GDPD1_amp,0.0
GTF2I_amp,0.004892747
VMP1_amp,0.0
TLR6_amp,0.0
MOS_amp,0.0
RPS20_amp,0.0
NR4A1_amp,0.00053870823
CASP5_amp,0.00063344627
DYRK2_amp,0.0016259577
AQP6_amp,3.1456352e-07
MC3R_amp,1.2018329e-06
POFUT1_amp,0.0
IL24_amp,0.0
ELF3_amp,0.0
IL1RAP_amp,0.00024035099
KRT14_amp,-0.00011320078
LIAS_amp,0.0
HLF_amp,0.0
NCF1_amp,0.00066869444
CTNNB1_amp,0.0
CPZ_amp,2.7637425e-08
RTEL1_amp,0.0001608451
CHRNA4_amp,0.00015579407
C2CD3_amp,3.9656234e-06
SOCS4_amp,0.00021290637
MDGA2_amp,3.8129422e-10
ICAM5_amp,0.0
PTTG2_amp,0.0
SEMA3A_amp,1.3375051e-05
CRYAA_amp,-1.1482284e-08
PTGER2_amp,2.216307e-11
CAMSAP2_amp,0.0
HSD11B1_amp,0.0
STAT5B_amp,-0.039586768
RPS5_amp,-1.2103204e-06
ADIPOR1_amp,0.0
ETV1_amp,0.0
ARID5B_amp,2.7619776e-10
SMARCE1_amp,-6.0979095e-12
MAP6D1_amp,1.06985745e-08
PPP2R3C_amp,0.000343478
CYB5R1_amp,0.0
TRHDE_amp,0.0001511516
ADAMTS15_amp,4.7254234e-06
GPD1L_amp,0.0
FAIM2_amp,-2.983031e-17
FBXL20_amp,3.664916e-05
SLC44A2_amp,0.0
NTN1_amp,-1.3425793e-08
ARFGAP1_amp,0.0015837235
PGM2_amp,0.0
P3H2_amp,1.3089061e-06
PON2_amp,1.9149951e-05
KRT4_amp,-5.430962e-13
FMNL3_amp,1.1214831e-14
DYNC1I1_amp,-1.2362827e-10
DNMT1_amp,0.0
RPL9_amp,0.0
ERBB3_amp,0.0008259923
SLC16A9_amp,1.1631968e-06
LYPLAL1_amp,0.0
SRGAP2C_amp,-0.010736684
CDC37_amp,0.0
GADL1_amp,0.0
PARP2_amp,0.00026652295
FOS_amp,0.008988266
DBP_amp,5.1778413e-15
MMP16_amp,0.0
PGF_amp,0.014337748
ABCB1_amp,0.001429508
ELAC2_amp,5.405647e-06
CLDN1_amp,9.2085495e-05
DLGAP5_amp,0.0006316185
B9D2_amp,0.00097008003
RANBP3L_amp,6.0648625e-10
BLOC1S4_amp,1.25513235e-08
BMPR1A_amp,0.03447843
MAT1A_amp,3.0451528e-09
FETUB_amp,1.9679399e-05
KLHL12_amp,0.0
ZDHHC24_amp,1.5361114e-10
RGS19_amp,0.0031363675
ELP4_amp,7.8784324e-05
NUAK2_amp,0.0
CPB1_amp,9.06317e-06
PON1_amp,6.986317e-05
SLCO1B3_amp,0.0
CACNA2D1_amp,1.5607277e-08
PTRH2_amp,0.0
G6PC3_amp,2.1864831e-05
KCNA4_amp,0.0003547113
WWTR1_amp,9.875125e-06
DUSP3_amp,-0.0018636689
SLCO1B1_amp,0.0
BHLHA15_amp,0.0077639353
SDR16C5_amp,0.0
SEMA3D_amp,2.7436665e-05
DERA_amp,2.7489537e-05
AQP5_amp,4.8241884e-07
ARL8A_amp,0.0
CLDN12_amp,-2.0940842e-09
TGFBR2_amp,0.0
MDH2_amp,2.5198606e-05
ATP6V0D2_amp,0.0
DIP2A_amp,0.00012903771
ADAM11_amp,-0.0015130623
TADA2A_amp,-7.764918e-12
TP63_amp,1.0305834e-05
NACA_amp,7.727276e-09
BAZ1B_amp,7.6062985e-05
CAMK1G_amp,0.0
MGAT2_amp,-4.4224077e-08
ATP2B4_amp,0.0
PTX3_amp,7.144363e-07
HEXIM1_amp,-7.557137e-05
MBOAT4_amp,1.6792335e-05
CD160_amp,-5.1320503e-06
CD55_amp,0.0
CRTC1_amp,0.0
CDH4_amp,1.0741223e-08
USH2A_amp,0.0
KCNMB3_amp,2.5910033e-06
NAGPA_amp,-5.4827268e-11
NSUN5_amp,6.90167e-12
NCKAP5L_amp,5.80744e-11
CSRP1_amp,0.0
RNF168_amp,2.5952417e-19
SENP2_amp,1.8804596e-05
DHDH_amp,9.994501e-05
ADAM22_amp,-0.0002492242
SYT12_amp,6.713213e-05
PSMD2_amp,1.1011998e-08
MBTD1_amp,1.0839712e-17
IRAK3_amp,0.012763741
NAALADL2_amp,2.632714e-05
COPE_amp,0.0
TMEM9_amp,0.0
MYO1A_amp,5.959522e-13
OSBPL10_amp,0.0
CUL5_amp,2.2660164e-11
IAPP_amp,0.0
XIRP1_amp,0.0
CP_amp,5.3831375e-08
UCHL3_amp,0.0
TBK1_amp,0.00054378546
INPP5A_amp,3.1437622e-08
KAT6B_amp,2.4856366e-09
PSMA1_amp,8.0877686e-11
LRFN4_amp,6.0865704e-09
CLASP1_amp,0.0
MLST8_amp,0.005991859
HDAC5_amp,-0.0153637575
SLC9A3R2_amp,4.80664e-10
ACVR1B_amp,0.0020456328
SEMA3C_amp,1.6900354e-05
NFRKB_amp,9.1372826e-11
GATAD1_amp,1.5391627e-13
ADNP2_amp,0.007491421
FBXL2_amp,0.0
PROX1_amp,0.0
SDR9C7_amp,0.0010662043
PAOX_amp,0.0002181557
EXOG_amp,0.0
STAT3_amp,-0.026800152
RPS21_amp,-1.9091096e-14
RABGEF1_amp,1.4235716e-11
KRT76_amp,3.9389085e-14
SLCO4A1_amp,3.224735e-07
PCGF2_amp,4.043379e-05
SFTPD_amp,0.0030659814
PIBF1_amp,0.0
IL19_amp,0.0
WRAP73_amp,2.185899e-09
TNK2_amp,-5.4333805e-13
SOX13_amp,0.0
PIGW_amp,1.02507165e-05
CR2_amp,0.0
COMP_amp,0.0
CACNA1S_amp,0.0
B4GALT2_amp,3.7500402e-05
CD36_amp,0.000102680555
VAT1_amp,-0.025110688
KDM5B_amp,0.0
P3H4_amp,1.9499435e-10
CLASP2_amp,0.0
KDELR1_amp,1.0622242e-06
CX3CR1_amp,0.0
CMTM8_amp,0.0
FUT2_amp,7.953882e-06
KLHL24_amp,1.1295926e-08
GMFB_amp,0.002822049
ALG1_amp,1.8915096e-05
KRT20_amp,0.0054227347
KLB_amp,0.0
GPR37L1_amp,0.0
MPL_amp,9.51364e-06
KRT19_amp,5.798064e-10
LGR6_amp,0.0
UBE2T_amp,0.0
TGS1_amp,0.0
FAR1_amp,1.0792588e-05
EPS8_amp,2.2883584e-09
CDC20_amp,5.303527e-05
TUBGCP2_amp,0.00055331684
CA13_amp,0.0
TSC2_amp,0.016641008
MCCC1_amp,6.513062e-09
HOXC4_amp,6.3756616e-08
SERP1_amp,2.5722047e-06
CRTAP_amp,0.0
RAB3GAP2_amp,0.0
KRIT1_amp,8.41475e-06
HRH4_amp,0.00019993141
FUT1_amp,4.4136214e-05
ASXL1_amp,0.0
CCL26_amp,1.8916725e-06
ZDHHC19_amp,6.271708e-19
CMTM7_amp,0.0
ECE2_amp,4.8377633e-06
CLRN1_amp,2.4002146e-12
OPA1_amp,-1.6349509e-10
ADCY8_amp,0.0095716715
KNG1_amp,6.15817e-05
NT5C3B_amp,-0.00012099171
KMT2E_amp,-2.3653661e-12
IPMK_amp,3.8019512e-05
SLC27A5_amp,0.0028385352
HGF_amp,3.7221136e-05
GRID1_amp,4.237985e-05
NBR1_amp,-0.00045395677
UBE2M_amp,1.1458763e-10
TOM1L1_amp,0.0
PPM1H_amp,1.07790275e-13
CSF3_amp,-0.12980512
FKBP10_amp,2.0549325e-10
ABHD16B_amp,0.0002039827
ACLY_amp,1.8406385e-05
LDLR_amp,0.0
DLAT_amp,1.40605e-12
KLF3_amp,0.0
PPME1_amp,0.00024376162
HTRA1_amp,0.00015075893
KCNC2_amp,0.000885748
LIN7B_amp,-2.930333e-11
LAX1_amp,0.0
CA1_amp,0.0
SLC30A1_amp,0.0
GAL_amp,0.009338213
RELN_amp,1.521274e-05
CCDC87_amp,0.01226671
SCN5A_amp,0.0
SLC25A21_amp,-1.9062012e-09
FGF12_amp,3.1158743e-05
BATF3_amp,0.0
COL1A2_amp,0.00059090095
PPY_amp,0.020192478
IPO13_amp,2.374516e-12
MARK1_amp,0.0
AOC3_amp,-0.0021251598
VPS25_amp,-0.0022553916
DUSP14_amp,0.00013490657
NUCKS1_amp,0.0
DNAJC7_amp,-0.004265453
BECN1_amp,-0.07805525
GRIN2D_amp,2.6050819e-05
PSMD3_amp,0.00088425446
LAMB3_amp,0.0
RAB5C_amp,-0.013091647
GCH1_amp,0.00012472653
EHD2_amp,2.0572487e-10
CASS4_amp,1.2856426e-10
HYI_amp,3.0764866e-06
GALP_amp,0.0051523848
TXNIP_amp,-0.016817482
IGFBP4_amp,-0.0009919438
LAT2_amp,8.9696935e-13
SLC25A38_amp,0.0
TFRC_amp,-1.5631257e-07
RPL27_amp,-0.005084021
CCNL1_amp,-6.481046e-09
NFKBIA_amp,0.002336243
