,values
GO:0002950,1.4763481e-05
GO:0016907,1.4464041e-05
GO:0003950,1.36575645e-05
GO:0004513,1.2377934e-05
GO:0030366,1.0295968e-05
GO:0038164,9.538813e-06
GO:0010484,9.532914e-06
GO:0004140,8.486001e-06
GO:0004045,8.313305e-06
GO:0010436,8.313297e-06
GO:0120020,8.199441e-06
GO:0004550,7.941744e-06
GO:0004298,7.1897894e-06
GO:0050421,7.1086984e-06
GO:0052597,6.9124953e-06
GO:0038062,6.817364e-06
GO:0001760,6.8028958e-06
GO:0102337,6.5522654e-06
GO:0003836,6.550902e-06
GO:0102113,6.287611e-06
GO:0052899,6.00413e-06
GO:0106029,5.9503336e-06
GO:0015347,5.603706e-06
GO:0004122,5.33339e-06
GO:0061752,5.0892318e-06
GO:0015054,5.068227e-06
GO:1902388,4.837506e-06
GO:0008502,4.825628e-06
GO:0102751,4.7915487e-06
GO:0102965,4.7501003e-06
GO:1990247,4.4740254e-06
GO:0019107,4.4593253e-06
GO:0003834,4.3502064e-06
GO:0004549,4.280368e-06
GO:0080019,4.2486395e-06
GO:0015114,4.146951e-06
GO:0016407,4.0817613e-06
GO:0106335,3.863914e-06
GO:0015254,3.4755067e-06
GO:0043878,3.4567613e-06
GO:0047102,3.4305265e-06
GO:0008903,3.0755245e-06
GO:0001727,3.0331178e-06
GO:0070878,2.992194e-06
GO:0050253,2.9068851e-06
GO:0102076,2.5975844e-06
GO:0051864,2.585977e-06
GO:0033188,2.54061e-06
GO:0004726,2.4736928e-06
GO:0004833,2.4573214e-06
GO:0004931,2.30108e-06
GO:0015276,2.1921926e-06
GO:0072542,2.0971927e-06
GO:0046554,1.8403061e-06
GO:0140036,1.7657496e-06
GO:0004014,1.3209599e-06
GO:0019797,1.3096931e-06
GO:0004396,1.2669799e-06
GO:1904121,1.147352e-06
GO:0004416,1.1088141e-06
GO:0017057,1.0861438e-06
GO:0052720,9.704049e-07
GO:0005391,9.1933424e-07
GO:0003878,8.895053e-07
GO:0047115,7.752354e-07
GO:0004619,5.848918e-07
GO:0018773,5.7474375e-07
GO:0004053,5.123648e-07
GO:0008603,4.786616e-07
GO:0008526,4.1699522e-07
GO:0032453,3.5704986e-07
GO:0010485,3.5570312e-07
GO:0015293,3.448374e-07
GO:0004128,2.9769538e-07
GO:0016165,2.708662e-07
GO:0070191,2.6445227e-07
GO:0047493,2.3910448e-07
GO:0035613,2.2504668e-07
GO:0004566,1.9857154e-07
GO:0008948,1.5668451e-07
GO:0042018,1.4633468e-07
GO:0004326,1.4435425e-07
GO:0047620,1.3504707e-07
GO:0047933,1.3363864e-07
GO:1990447,1.06659215e-07
GO:0003973,1.0539425e-07
GO:1902271,1.025118e-07
GO:0070728,9.8722246e-08
GO:0004751,9.472607e-08
GO:0003910,8.3797275e-08
GO:0003887,7.2957214e-08
GO:0015112,7.2127676e-08
GO:0015923,5.744603e-08
GO:0070034,5.6229307e-08
GO:0004322,5.3820337e-08
GO:0034545,5.006822e-08
GO:0051731,4.69515e-08
GO:0005503,3.1306822e-08
GO:0008392,2.9249968e-08
GO:0030169,2.7107836e-08
GO:0004001,2.564258e-08
GO:0004510,2.4000302e-08
GO:0001069,2.2847079e-08
GO:0047621,2.1960357e-08
GO:0001609,2.1478963e-08
GO:0022829,2.0958616e-08
GO:1905059,1.8742172e-08
GO:0004520,1.811833e-08
GO:0035004,1.5740806e-08
GO:0015297,1.3138284e-08
GO:0047963,1.2053519e-08
GO:0070883,1.0815777e-08
GO:0047057,1.0691624e-08
GO:0098872,8.881081e-09
GO:0001691,7.9095e-09
GO:0004332,7.859164e-09
GO:0004719,4.899379e-09
GO:0061609,3.8263868e-09
GO:0015216,3.8200416e-09
GO:0004498,3.6010945e-09
GO:0140360,2.9088802e-09
GO:0015217,1.9091435e-09
GO:0004788,1.7046128e-09
GO:0030395,1.4658416e-09
GO:0102732,1.3157678e-09
GO:0003976,1.0983372e-09
GO:0018733,1.0402457e-09
GO:0071949,5.544939e-10
GO:0030160,4.0095008e-10
GO:0099077,3.1904393e-10
GO:0008941,3.028171e-10
GO:0102773,2.8067054e-10
GO:0050145,2.694061e-10
GO:0004952,2.283174e-10
GO:0004139,2.0344329e-10
GO:0015349,1.9960934e-10
GO:0017050,1.7656873e-10
GO:0003989,1.6394318e-10
GO:0042781,4.7658176e-11
GO:0046592,4.4203394e-11
GO:0008420,3.19689e-11
GO:0034647,1.8147962e-11
GO:0033592,2.9339027e-12
GO:0098919,5.7758774e-16
GO:0004821,0.0
GO:0062072,0.0
GO:0050591,0.0
GO:0004662,0.0
GO:0047016,0.0
GO:0030233,0.0
GO:0102092,0.0
GO:0004069,0.0
GO:0019807,0.0
GO:0004311,0.0
GO:0004654,0.0
GO:0045142,0.0
GO:0047780,0.0
GO:0045027,0.0
GO:0002058,0.0
GO:0045130,0.0
GO:0032558,0.0
GO:0004817,0.0
GO:0008123,0.0
GO:0008127,0.0
GO:0062065,0.0
GO:0047865,0.0
GO:0102549,0.0
GO:0004046,0.0
GO:0017041,0.0
GO:0004794,0.0
GO:0016972,0.0
GO:0000016,0.0
GO:0004832,0.0
GO:0018812,0.0
GO:0004040,0.0
GO:0019785,0.0
GO:0005143,0.0
GO:0016992,0.0
GO:0000010,0.0
GO:0033857,0.0
GO:0033925,0.0
GO:0042012,0.0
GO:0047894,0.0
GO:0102166,0.0
GO:0004163,0.0
GO:0045519,0.0
GO:0008775,0.0
GO:0004018,0.0
GO:0050178,0.0
GO:0008241,0.0
GO:1905574,0.0
GO:1990407,0.0
GO:0097177,0.0
GO:0030305,0.0
GO:0030554,0.0
GO:0004828,0.0
GO:0005146,0.0
GO:0042163,0.0
GO:0033229,0.0
GO:0004824,0.0
GO:0035800,0.0
GO:0030942,0.0
GO:0061981,0.0
GO:0004638,0.0
GO:0003955,0.0
GO:0106325,0.0
GO:0008478,0.0
GO:0047117,0.0
GO:0005471,0.0
GO:0015142,0.0
GO:1990002,0.0
GO:0062182,0.0
GO:0003997,0.0
GO:0019958,0.0
GO:0004454,0.0
GO:0062105,0.0
GO:0004723,0.0
GO:0004814,0.0
GO:0005129,0.0
GO:0015039,0.0
GO:0018636,0.0
GO:0016437,0.0
GO:0004633,0.0
GO:0047777,0.0
GO:0008113,0.0
GO:0047464,0.0
GO:0003953,0.0
GO:0008117,0.0
GO:0003842,0.0
GO:0050155,0.0
GO:0051377,0.0
GO:0050543,0.0
GO:0031071,0.0
GO:0061712,0.0
GO:0017064,0.0
GO:0004588,0.0
GO:0052740,0.0
GO:0070530,0.0
GO:0015538,0.0
GO:0004727,0.0
GO:0005152,0.0
GO:0004676,0.0
GO:1990518,0.0
GO:0050560,0.0
GO:0004333,0.0
GO:1990450,0.0
GO:0031762,0.0
GO:0005092,0.0
GO:0004897,0.0
GO:0050046,0.0
GO:0033989,0.0
GO:0008721,0.0
GO:0004471,0.0
GO:0008518,0.0
GO:0042284,0.0
GO:0047305,0.0
GO:0015098,0.0
GO:0004353,0.0
GO:0033858,0.0
GO:0004750,0.0
GO:0047658,0.0
GO:0016517,0.0
GO:0004917,0.0
GO:0033746,0.0
GO:0052855,0.0
GO:0052928,0.0
GO:0047006,0.0
GO:0033782,0.0
GO:0004347,0.0
GO:0004357,0.0
GO:0051033,0.0
GO:0035241,0.0
GO:0031531,0.0
GO:0008798,0.0
GO:0003863,0.0
GO:0004476,0.0
GO:0036463,0.0
GO:0106328,0.0
GO:0004061,0.0
GO:0047021,0.0
GO:0004749,0.0
GO:0004639,0.0
GO:0004900,0.0
GO:0033889,0.0
GO:0050152,0.0
GO:0004911,0.0
GO:0070224,0.0
GO:0043890,0.0
GO:0004820,0.0
GO:0008929,0.0
GO:0005131,0.0
GO:0052872,0.0
GO:0004051,0.0
GO:0047020,0.0
GO:0050104,0.0
GO:0070251,0.0
GO:0004155,0.0
GO:0008048,0.0
GO:0000140,0.0
GO:0071208,0.0
GO:0004161,0.0
GO:0043849,0.0
GO:0097603,0.0
GO:0015433,0.0
GO:0070566,0.0
GO:0004372,0.0
GO:0106255,0.0
GO:0000247,0.0
GO:0004643,0.0
GO:0097079,0.0
GO:0047105,0.0
GO:0034611,0.0
GO:0004028,0.0
GO:0004920,0.0
GO:0070568,0.0
GO:0031768,0.0
GO:0102390,0.0
GO:0042924,0.0
GO:0050262,0.0
GO:0008124,0.0
GO:0003964,0.0
GO:0036373,0.0
GO:0018478,0.0
GO:0004489,0.0
GO:0102524,0.0
GO:0004146,0.0
GO:0061663,0.0
GO:0031871,0.0
GO:0003940,0.0
GO:0004756,0.0
GO:0004919,0.0
GO:0004823,0.0
GO:0004914,0.0
GO:0008513,0.0
GO:0047941,0.0
GO:0004997,0.0
GO:0106364,0.0
GO:0004511,0.0
GO:0070774,0.0
GO:0047708,0.0
GO:0102704,0.0
GO:0004103,0.0
GO:0016170,0.0
GO:0043175,0.0
GO:0018455,0.0
GO:0046523,0.0
GO:0008453,0.0
GO:0102158,0.0
GO:0004486,0.0
GO:0016307,0.0
GO:0033961,0.0
GO:0046577,0.0
GO:0070260,0.0
GO:0047714,0.0
GO:0102084,0.0
GO:0035251,0.0
GO:1990276,0.0
GO:0019150,0.0
GO:0052798,0.0
GO:0047015,0.0
GO:0071795,0.0
GO:0033041,0.0
GO:0046911,0.0
GO:0050815,0.0
GO:0008172,0.0
GO:0004349,0.0
GO:0008670,0.0
GO:0047918,0.0
GO:0035663,0.0
GO:0042300,0.0
GO:0050197,0.0
GO:0050011,0.0
GO:0001716,0.0
GO:0004585,0.0
GO:0004819,0.0
GO:0004587,0.0
GO:0000829,0.0
GO:0003875,0.0
GO:0106258,0.0
GO:0008792,0.0
GO:0016289,0.0
GO:0004631,0.0
GO:0004167,0.0
GO:0070579,0.0
GO:0047801,0.0
GO:0017018,0.0
GO:1905575,0.0
GO:0106341,0.0
GO:0008720,0.0
GO:0008260,0.0
GO:0043998,0.0
GO:0004152,0.0
GO:0080122,0.0
GO:0004649,0.0
GO:0003939,0.0
GO:0004815,0.0
GO:0046570,0.0
GO:0015214,0.0
GO:0070335,0.0
GO:0042010,0.0
GO:0008983,0.0
GO:0035242,0.0
GO:0050459,0.0
GO:0003880,0.0
GO:0004826,0.0
GO:0034722,0.0
GO:0042356,0.0
GO:0045547,0.0
GO:0005055,0.0
GO:0004020,0.0
GO:0050051,0.0
GO:0106245,0.0
GO:0099529,0.0
GO:0016920,0.0
GO:0000246,0.0
GO:0047749,0.0
GO:0004371,0.0
GO:0003681,0.0
GO:0005173,0.0
GO:0097023,0.0
GO:0004312,0.0
GO:0106376,0.0
GO:0004334,0.0
GO:0019200,0.0
GO:0015207,0.0
GO:0033906,0.0
GO:0034739,0.0
GO:0004610,0.0
GO:0005147,0.0
GO:0061685,0.0
GO:0015195,0.0
GO:0048040,0.0
GO:1990422,0.0
GO:0004614,0.0
GO:0004336,0.0
GO:0010858,0.0
GO:0031855,0.0
GO:0033703,0.0
GO:0052839,0.0
GO:0004013,0.0
GO:0047730,0.0
GO:0036131,0.0
GO:0000224,0.0
GO:0110050,0.0
GO:0042164,0.0
GO:0102344,0.0
GO:0002094,0.0
GO:0003978,0.0
GO:0051903,0.0
GO:0047704,0.0
GO:0102121,0.0
GO:0004067,0.0
GO:0015929,0.0
GO:0047847,0.0
GO:0070569,0.0
GO:0047560,0.0
GO:0050346,0.0
GO:0097269,0.0
GO:0050354,0.0
GO:0042289,0.0
GO:0047017,0.0
GO:0003874,0.0
GO:0015367,0.0
GO:0004642,0.0
GO:0004830,0.0
GO:0050561,0.0
GO:0102389,0.0
GO:0050353,0.0
GO:0004807,0.0
GO:0140347,0.0
GO:0047092,0.0
GO:0102148,0.0
GO:0004616,0.0
GO:0052739,0.0
GO:0010309,0.0
GO:0047025,0.0
GO:0008955,0.0
GO:0019964,0.0
GO:0043727,0.0
GO:0004109,0.0
GO:0071164,0.0
GO:0004760,0.0
GO:0009384,0.0
GO:0004047,0.0
GO:0120147,0.0
GO:0015333,0.0
GO:0004348,0.0
GO:0005309,0.0
GO:0015421,0.0
GO:0004070,0.0
GO:0003845,0.0
GO:0060703,0.0
GO:0008446,0.0
GO:0036055,0.0
GO:0019202,0.0
GO:0008493,0.0
GO:0000827,0.0
GO:0004831,0.0
GO:0008118,0.0
GO:0050337,0.0
GO:1990446,0.0
GO:0017005,0.0
GO:0004411,0.0
GO:0000217,0.0
GO:0004506,0.0
GO:0016844,0.0
GO:0004499,0.0
GO:0052894,0.0
GO:0008743,0.0
GO:0004345,0.0
GO:0004739,0.0
GO:0031073,0.0
GO:0004829,0.0
GO:0050567,0.0
GO:0008761,0.0
GO:0061657,0.0
GO:0106309,0.0
GO:0009007,0.0
GO:0004747,0.0
GO:0008520,0.0
GO:1901640,0.0
GO:0004818,0.0
GO:0004687,0.0
GO:0102966,0.0
GO:0071796,0.0
GO:0047290,0.0
GO:0060182,0.0
GO:0050816,0.0
GO:0016793,0.0
GO:0070653,0.0
GO:0004641,0.0
GO:0017118,0.0
GO:0004473,0.0
GO:0035250,0.0
GO:0001179,0.0
GO:0047598,0.0
GO:0004341,0.0
GO:0045517,0.0
GO:0070694,0.0
GO:0004484,0.0
GO:0008747,0.0
GO:0005148,0.0
GO:0003905,0.0
GO:0004850,0.0
GO:0050780,0.0
GO:0001735,0.0
GO:0016153,0.0
GO:0003979,0.0
GO:0015165,0.0
GO:0106283,0.0
GO:0008177,0.0
GO:0102662,0.0
GO:0034899,0.0
GO:0004098,0.0
GO:0002161,0.0
GO:0052927,0.0
GO:0004967,0.0
GO:0106327,0.0
GO:0004827,0.0
GO:0004590,0.0
GO:0102521,0.0
GO:0004632,0.0
GO:0050649,0.0
GO:0004733,0.0
GO:0003839,0.0
GO:0004611,0.0
GO:0005144,0.0
GO:0030380,0.0
GO:0005138,0.0
GO:0102320,0.0
GO:0008336,0.0
GO:0050614,0.0
GO:0050213,0.0
GO:0103066,0.0
GO:0033749,0.0
GO:0042586,0.0
GO:0102559,0.0
GO:0071633,0.0
GO:0047280,0.0
GO:0102116,0.0
GO:0008746,0.0
GO:0120242,0.0
GO:0062153,0.0
GO:0035243,0.0
GO:0004615,0.0
GO:0050528,0.0
GO:0043915,0.0
GO:0120017,0.0
GO:0004532,0.0
GO:0047750,0.0
GO:0017024,0.0
GO:0008579,0.0
GO:0004452,0.0
GO:0050659,0.0
GO:0015292,0.0
GO:0004168,0.0
GO:0031775,0.0
GO:0000334,0.0
GO:0004904,0.0
GO:0102938,0.0
GO:0004470,0.0
GO:0048406,0.0
GO:0050613,0.0
GO:0050201,0.0
GO:0004822,0.0
GO:0106177,0.0
GO:0062081,0.0
GO:0062064,0.0
GO:0047359,0.0
GO:0004594,0.0
GO:0000721,0.0
GO:0050038,0.0
GO:0102294,0.0
GO:0003994,0.0
GO:0061812,0.0
GO:0008709,0.0
GO:0033778,0.0
GO:0004474,0.0
GO:0033787,0.0
GO:0010844,0.0
GO:0050185,0.0
GO:0005283,0.0
GO:0004375,0.0
GO:0005369,0.0
GO:0017040,0.0
GO:0004949,0.0
GO:0004157,0.0
GO:0030729,0.0
GO:0004729,0.0
GO:0004792,0.0
GO:0001792,0.0
GO:0044508,0.0
GO:0017125,0.0
GO:0015218,0.0
GO:0005133,0.0
GO:0018025,0.0
GO:0047934,0.0
GO:0004507,0.0
GO:0047935,0.0
GO:0070674,0.0
GO:0005141,0.0
GO:0008479,0.0
GO:0004304,0.0
GO:0004609,0.0
GO:0048244,0.0
GO:0140037,0.0
GO:1990050,0.0
GO:0016784,0.0
GO:0038021,0.0
GO:0018858,0.0
GO:0001595,0.0
GO:0050577,0.0
GO:0102279,0.0
GO:0050080,0.0
GO:0140292,0.0
GO:0001532,0.0
GO:0030586,0.0
GO:0004618,0.0
GO:0070567,0.0
GO:0140348,0.0
GO:0050255,0.0
GO:0047962,0.0
GO:0004825,0.0
GO:0031701,0.0
GO:0004773,0.0
GO:0036435,0.0
GO:0102752,0.0
GO:0071567,0.0
GO:0004586,0.0
GO:0120243,0.0
GO:0008700,0.0
GO:0015594,0.0
GO:0004854,0.0
GO:0019784,0.0
GO:0003972,0.0
GO:0032791,0.0
GO:0047931,0.0
GO:0004335,0.0
GO:0043843,0.0
GO:0003941,0.0
GO:0004658,0.0
GO:0050313,0.0
GO:0042285,0.0
GO:0004816,0.0
GO:0008995,0.0
GO:0050277,0.0
GO:0008174,0.0
GO:0008265,0.0
GO:0046316,0.0
GO:0045125,0.0
GO:0015068,0.0
GO:0004044,0.0
GO:1901641,0.0
GO:0019962,0.0
GO:0103067,0.0
GO:0005477,0.0
GO:0008900,0.0
GO:0047613,0.0
GO:0000252,0.0
GO:0008175,0.0
GO:0004420,0.0
GO:0003922,0.0
GO:0004617,0.0
GO:0008442,0.0
GO:0004644,0.0
GO:0051997,0.0
GO:0051433,0.0
GO:0004151,0.0
GO:0003975,0.0
GO:0003854,0.0
GO:1905573,0.0
GO:0050632,0.0
GO:0004350,0.0
GO:0044013,0.0
GO:0061654,0.0
GO:0004913,0.0
GO:0035299,0.0
GO:0106281,0.0
GO:1904928,0.0
GO:0015188,0.0
GO:0004876,0.0
GO:0102175,0.0
GO:0005140,0.0
GO:0015024,0.0
GO:0002951,0.0
GO:0004634,0.0
GO:0047453,0.0
GO:0015152,0.0
GO:0008460,0.0
GO:0004398,0.0
GO:0046526,0.0
GO:0061769,0.0
GO:0045523,0.0
GO:0060422,0.0
GO:0050610,0.0
GO:0019767,0.0
GO:0003844,0.0
GO:0140340,0.0
GO:0050136,0.0
GO:0008379,0.0
GO:0061928,0.0
GO:0002059,0.0
GO:0003747,0.0
GO:0008312,0.0
GO:0003920,0.0
GO:0015230,0.0
GO:0102571,0.0
GO:0008973,0.0
GO:0102867,0.0
GO:0046873,0.0
GO:0047783,0.0
GO:0004992,0.0
GO:0018738,0.0
GO:0018685,0.0
GO:0046899,0.0
GO:0061604,0.0
GO:0004397,0.0
GO:0016277,0.0
GO:0004458,0.0
GO:0009032,0.0
GO:0050221,0.0
GO:0051750,0.0
GO:1990595,0.0
GO:0015105,0.0
GO:0047860,0.0
GO:0008193,0.0
GO:0004502,0.0
GO:0003943,0.0
GO:0008428,0.0
GO:0140338,0.0
GO:0008480,0.0
GO:0004735,0.0
GO:0050571,0.0
GO:0043734,0.0
GO:0004490,0.0
GO:0008386,0.0
GO:0008469,0.0
GO:0046817,0.0
GO:1904929,0.0
GO:0086039,0.0
GO:0004037,0.0
GO:0047800,0.0
GO:0070004,0.0
GO:0003995,0.0
GO:0047748,0.0
GO:0043715,0.0
GO:0102207,0.0
GO:0004753,0.0
GO:0009931,0.0
GO:0003886,0.0
GO:0033779,0.0
GO:0003952,0.0
GO:1990889,0.0
GO:0031859,0.0
GO:0061929,0.0
GO:0004479,0.0
GO:0004855,0.0
GO:0003948,0.0
GO:0008963,0.0
GO:0097621,0.0
GO:0004703,0.0
GO:0042020,0.0
GO:0004305,0.0
GO:0140293,0.0
GO:0047288,0.0
GO:0046527,0.0
GO:0017150,0.0
GO:1990699,0.0
GO:0004915,0.0
GO:0061666,0.0
GO:0004743,0.0
GO:0047369,0.0
GO:0102345,0.0
GO:0080023,0.0
GO:0003837,0.0
GO:0004392,0.0
GO:0051724,0.0
GO:0016618,0.0
GO:0070675,0.0
GO:0103069,0.0
GO:0015038,0.0
GO:0008785,0.0
GO:0004370,0.0
GO:0004316,0.0
GO:0106282,0.0
GO:0033981,0.0
GO:0017136,0.0
GO:0016403,0.0
GO:0004853,0.0
GO:0015327,0.0
GO:0004337,0.0
GO:0102343,0.0
GO:0035662,0.0
GO:0005137,0.0
GO:0106326,0.0
GO:0102102,0.0
GO:0018549,0.0
GO:0004463,0.0
GO:0015926,0.0
GO:0004856,0.0
GO:0047992,0.0
GO:0000250,0.0
GO:0017042,0.0
GO:0004852,0.0
GO:1901235,0.0
GO:0004656,0.0
GO:0004500,0.0
GO:0047412,0.0
GO:0017178,0.0
GO:0047939,0.0
GO:0004769,0.0
GO:0008465,0.0
GO:0140345,0.0
GO:0102758,0.0
GO:0034338,0.0
GO:0005135,0.0
GO:0008800,0.0
GO:0035256,0.0
GO:0015296,0.0
GO:0102500,0.0
GO:0047442,0.0
GO:0004757,0.0
GO:0042602,0.0
GO:0004677,0.0
GO:0017113,0.0
GO:0102483,0.0
GO:0030429,0.0
GO:1905577,0.0
GO:0030272,0.0
GO:0047012,0.0
GO:0004056,0.0
GO:0004496,0.0
GO:0004576,0.0
