,values
GO:0005488,6.8661733
GO:0098772,0.2725841
GO:0003824,0.17798626
GO:0060089,0.02086378
GO:0060090,2.5372461e-08
GO:0005198,0.0
GO:0016209,0.0
GO:0045182,0.0
GO:0005215,-0.0016592903
GO:0140657,-0.042320628
